Ranking,Country,Regional indicator,Happiness score,GDP per capita,Social support,Healthy life expectancy,Freedom to make life choices,Generosity,Perceptions of corruption,Year
38,Chile,Latin America And Caribbean,0.806805736636245,0.7551846348005048,0.08485671342685369,0.8043478260869565,0.07795863495346432,0.02957244174265451,0.013488180883864338,2024
60,China,East Asia,0.7562711864406778,0.6993101820647337,0.07678056112224448,0.7608695652173914,0.08437642192347466,0.033320162107396155,0.002921891058581706,2024
77,Colombia,Latin America And Caribbean,0.7200782268578878,0.6713054539418025,0.07690480961923847,0.7826086956521738,0.07713029989658739,0.018099290780141847,0.010473792394655705,2024
129,Comoros,Sub-Saharan Africa,0.44252933507170783,0.41838187792882614,0.002033066132264529,0.5869565217391304,0.020617373319544986,0.03247619047619048,0.028538540596094553,2024
87,Congo (Brazzaville),Sub-Saharan Africa,0.6583311603650587,0.41689183918781886,0.038548096192384765,0.5434782608695652,0.0626153050672182,0.0031296859169199598,0.0246032887975334,2024
136,Congo (Kinshasa),Sub-Saharan Africa,0.4072099087353324,0.24932448243654337,0.04120140280561122,0.5217391304347825,0.056622543950361946,0.04769402228976697,0.012896197327852004,2024
12,Costa Rica,Latin America And Caribbean,0.8843937418513689,0.7291159570148824,0.0851062124248497,0.7826086956521738,0.009540847983453983,0.02742857142857143,0.021971223021582734,2024
62,Croatia,Central And Eastern Europe,0.7523076923076922,0.7989367723560813,0.08955310621242484,0.7608695652173914,0.056200620475698036,0.016257345491388044,0.0076587872559095585,2024
50,Cyprus,Western Europe,0.7687092568448499,0.838042789112517,0.07543486973947895,0.8478260869565217,0.006334022750775595,0.03147011144883485,0.008788283658787257,2024
18,Czechia,Western Europe,0.8669752281616688,0.8330866602531667,0.09366032064128256,0.7608695652173914,0.09420992761116857,0.04470415400202634,0.012125385405960946,2024
2,Denmark,Western Europe,0.9661799217731419,0.8913011738305197,0.09423947895791583,0.8043478260869565,0.09855015511892452,0.05146099290780142,0.09800411099691676,2024
68,Dominican Republic,Latin America And Caribbean,0.7367275097783572,0.7085834231690025,0.07881462925851702,0.6956521739130435,0.08742916235780765,0.021826747720364744,0.0349486125385406,2024
73,Ecuador,Latin America And Caribbean,0.7239113428943936,0.6145719788714508,0.007132264529058116,0.7608695652173914,0.07259875904860394,0.022094224924012158,0.0013997944501541624,2024
124,Egypt,Middle East And North Africa,0.4960234680573663,0.06400366409526648,0.06172745490981963,0.6739130434782608,0.05865770423991728,0.006409321175278622,0.04632374100719425,2024
33,El Salvador,Latin America And Caribbean,0.8209387222946544,0.5910313668155371,0.06692985971943888,0.7173913043478259,0.09774663908996899,0.020860182370820667,0.04516135662898253,2024
34,Estonia,Western Europe,0.8182007822685788,0.8184432795252677,0.09465731462925851,0.7826086956521738,0.09647052740434334,0.04207801418439717,0.0717492291880781,2024
132,Eswatini,Sub-Saharan Africa,0.02322033898305084,0.5864632480444492,0.05734368737474949,0.4565217391304348,0.034035160289555326,0.015006079027355623,0.020704008221993832,2024
127,Ethiopia,Sub-Saharan Africa,0.4809387222946545,0.36980761499799,0.056711422845691375,0.6304347826086956,0.052811789038262676,0.06833029381965552,0.017990750256937308,2024
1,Finland,Western Europe,0.9867796610169489,0.8615203995303878,0.0974629258517034,0.8043478260869565,0.10292864529472597,0.035812563323201624,0.09760123329907502,2024
27,France,Western Europe,0.06372881355932203,0.8495090872362682,0.08356212424849699,0.826086956521739,0.07783764219234748,0.028381965552178322,0.05019424460431655,2024
93,Gabon,Sub-Saharan Africa,0.6433116036505867,0.655670047421233,0.06431763527054107,0.5869565217391304,0.06178593588417788,0.011445795339412363,0.017846865364850976,2024
109,Gambia,Sub-Saharan Africa,0.5622946544980442,0.350531113808959,0.0423877755511022,0.5652173913043479,0.05493174767321614,0.08198378926038502,0.008541623843782117,2024
89,Georgia,Commonwealth Of Independent States,0.6535332464146023,0.685329818575283,0.06136573146292585,0.6956521739130435,0.08143019648397104,0.0,0.031145940390544708,2024
24,Germany,Western Europe,0.8535071707953064,0.8742647308830029,0.08613927855711422,0.8043478260869565,0.08383040330920372,0.04402532928064844,0.06573072970195273,2024
117,Ghana,Sub-Saharan Africa,0.536805736636245,0.050293307625998276,0.04631162324649298,0.5869565217391304,0.07465149948293692,0.046189463019250254,0.004955806783144913,2024
63,Greece,Middle East And North Africa,0.751173402868318,0.7867064543678136,0.007909819639278557,0.8043478260869565,0.04038572905894519,0.004591691995947315,0.016543679342240495,2024
42,Guatemala,Latin America And Caribbean,0.059530638852672735,0.588436299343783,0.07245390781563125,0.6521739130434783,0.08807755946225442,0.0026626139817629182,0.013898252826310381,2024
95,Guinea,Sub-Saharan Africa,0.6324902216427639,0.3880320888343097,0.03853106212424849,0.5,0.06244157187176836,0.05310942249240121,0.019201438848920862,2024
61,Honduras,Latin America And Caribbean,0.7557105606258148,0.5095602485664628,0.06418336673346693,0.6739130434782608,0.08622957600827301,0.04432117527862209,0.014435765673175744,2024
85,Hong Kong,East Asia,0.6707040417209909,0.8917281849328084,0.07341983967935871,0.9130434782608696,0.05805997931747674,0.03710131712259372,0.07177081192189105,2024
56,Hungary,Central And Eastern Europe,0.7620338983050846,0.8045319178298636,0.09472645290581162,0.7391304347826086,0.06958531540847984,0.03100405268490375,0.011992805755395684,2024
3,Iceland,Western Europe,0.9586701434159061,0.8786498448959673,0.001002004008016032,0.826086956521739,0.09804343329886248,0.06530395136778115,0.03260842754367935,2024
123,India,South Asia,0.50612777053455,0.5448231654023005,0.04045591182364729,0.6304347826086956,0.09182523267838677,0.043964539007092206,0.02180575539568345,2024
79,Indonesia,Southeast Asia,0.7035462842242503,0.6360745379379864,0.00734068136272545,0.6521739130434783,0.09336401240951397,0.10091388044579536,0.009776978417266187,2024
98,Iran,Middle East And North Africa,0.6193872229465449,0.6705034330892603,0.07042685370741482,0.7173913043478259,0.043780765253360915,0.059413373860182375,0.02205960945529291,2024
90,Iraq,Middle East And North Africa,0.044915254237288135,0.5833791678583644,0.006173346693386773,0.6739130434782608,0.05085108583247157,0.03571529888551165,0.00854573484069887,2024
17,Ireland,Western Europe,0.06671447196870925,0.9945648586863258,0.08615130260521041,0.8043478260869565,0.09075077559462255,0.051870314083080044,0.0747245632065776,2024
5,Israel,Middle East And North Africa,0.9346805736636244,0.8423099000574016,0.09377054108216432,0.8478260869565217,0.07683660806618409,0.0387274569402229,0.034458376156217885,2024
41,Italy,Western Europe,0.8020078226857886,0.8410098662565227,0.08233066132264528,0.826086956521739,0.006144777662874871,0.028340425531914896,0.013145940390544708,2024
94,Ivory Coast,Sub-Saharan Africa,0.6398956975228162,0.5046251202531267,0.03580460921843687,0.5434782608695652,0.06551602895553257,0.03045795339412361,0.02931963001027749,2024
66,Jamaica,Latin America And Caribbean,0.7391916558018252,0.5980925504063106,0.08205611222444889,0.7173913043478259,0.07749017580144779,0.02255825734549139,0.5015416238437821,2024
51,Japan,East Asia,0.7676271186440677,0.8342686909859657,0.0839509018036072,0.8695652173913042,0.07564529472595657,0.0057527862208713275,0.03921274409044194,2024
122,Jordan,Middle East And North Africa,0.5232985658409386,0.589726332884655,0.060928857715430856,0.7391304347826086,0.07105791106514994,0.014995947315096252,0.03385611510791367,2024
49,Kazakhstan,Commonwealth Of Independent States,0.784276401564537,0.7580107082784152,0.009029058116232464,0.7173913043478259,0.08775077559462255,0.0037679837892603853,0.02140082219938335,2024
111,Kenya,Sub-Saharan Africa,0.5602998696219034,0.4843515931414217,0.05549799599198396,0.5869565217391304,0.06211892450879008,0.07116008105369807,0.012257965056526208,2024
29,Kosovo,Central And Eastern Europe,0.06310299869621902,0.6373555712448524,0.07914328657314629,0.7391304347826086,0.08856049638055843,0.06416210739614996,0.0012980472764645425,2024
13,Kuwait,Middle East And North Africa,0.8838722294654496,0.8619964119067096,0.08452605210420841,0.7826086956521738,0.09901034126163392,0.05043465045592706,0.030677286742034945,2024
74,Kyrgyzstan,Commonwealth Of Independent States,0.7224771838331159,0.49254480616496027,0.09154709418837675,0.7391304347826086,0.09993174767321614,0.0569290780141844,0.0053350462487153135,2024
92,Laos,East Asia,0.6475619295958278,0.5645826791496579,0.05245791583166332,0.6304347826086956,0.09540330920372285,0.0428581560283688,0.029761562178828364,2024
46,Latvia,Western Europe,0.7904041720990872,0.7943576532989858,0.09350300601202405,0.7173913043478259,0.07981075491209928,0.03214994934143871,0.014017471736896197,2024
139,Lebanon,Middle East And North Africa,0.33043024771838325,0.643190722958797,0.03574749498997996,0.7173913043478259,0.020749741468459156,0.01709827760891591,0.005141829393627955,2024
138,Lesotho,Sub-Saharan Africa,0.39297262059973914,0.360112362921436,0.05272344689378757,0.34782608695652173,0.06266907962771459,0.002074974670719352,0.015183967112024665,2024
118,Liberia,Sub-Saharan Africa,0.5340938722294654,0.28908551622342177,0.041731462925851705,0.5434782608695652,0.06538262668045502,0.04495238095238096,0.013313463514902365,2024
65,Libya,Middle East And North Africa,0.7423989569752281,0.7127695320078322,0.06818336673346692,0.7173913043478259,0.07087693898655636,0.028083080040526853,0.0363792394655704,2024
19,Lithuania,Western Europe,0.8664146023468056,0.8249064475676368,0.00901002004008016,0.7391304347826086,0.06380661840744571,0.011081053698074975,0.02070195272353546,2024
8,Luxembourg,Western Europe,0.906101694915254,0.010000260006760176,0.08396693386773547,0.826086956521739,0.09597207859358843,0.03682573454913881,0.07727440904419322,2024
120,Madagascar,Sub-Saharan Africa,0.5287874837027379,0.29335062711630505,0.051044088176352705,0.5652173913043479,0.03000310237849018,0.004358662613981763,0.02202158273381295,2024
133,Malawi,Sub-Saharan Africa,0.022164276401564532,0.28821349355083237,0.025436873747494988,0.5869565217391304,0.06838366080661841,0.034079027355623105,0.024270298047276463,2024
59,Malaysia,Southeast Asia,0.7565971316818774,0.7689319922317981,0.07087875751503005,0.6956521739130435,0.09924612202688729,0.0571195542046606,0.21274409044193218,2024
119,Mali,Sub-Saharan Africa,0.03273794002607562,0.34918007868204576,0.04264028056112224,0.5217391304347825,0.07015718717683558,0.03042451874366768,0.0016012332990750257,2024
40,Malta,Western Europe,0.804915254237288,0.00853522191576981,0.08948096192384769,0.826086956521739,0.008708376421923474,0.06320364741641338,0.022284686536485097,2024
108,Mauritania,Middle East And North Africa,0.5649282920469361,0.5034700902223458,0.043676352705410815,0.6086956521739131,0.04103722854188211,0.03349949341438704,0.03546865364850977,2024
69,Mauritius,Sub-Saharan Africa,0.7358930899608865,0.7336820757339692,0.08416232464929858,0.6739130434782608,0.0767569803516029,0.031035460992907805,0.021045220966084275,2024
25,Mexico,Latin America And Caribbean,0.06462842242503258,0.7104734723102801,0.07693587174348697,0.7173913043478259,0.08649638055842813,0.021710233029381968,0.022632065775950668,2024
70,Moldova,Central And Eastern Europe,0.7358279009126466,0.06472268278975254,0.07916633266533064,0.7173913043478259,0.0832316442605998,0.019557244174265454,0.007949640287769785,2024
76,Mongolia,East Asia,0.7202216427640156,0.6319674311532101,0.009363727454909819,0.6086956521739131,0.059987590486039306,0.059850050658561305,0.987667009249743,2024
75,Montenegro,Central And Eastern Europe,0.05196870925684484,0.7337300769820015,0.08169539078156311,0.7391304347826086,0.07567011375387798,0.027915906788247215,0.02361562178828366,2024
104,Morocco,Middle East And North Africa,0.6026857887874837,0.5669067395752291,0.0029198396793587173,0.6739130434782608,0.07559565667011375,0.010641337386018237,0.014621788283658788,2024
88,Mozambique,Sub-Saharan Africa,0.6576662320730117,0.026151679943678535,0.05473747494989979,0.4565217391304348,0.08721509824198553,0.039852077001013175,0.0035056526207605347,2024
115,Myanmar,Southeast Asia,0.5452933507170795,0.45673087500275006,0.06124849699398797,0.6304347826086956,0.05395243019648397,0.0010131712259371835,0.031113052415210687,2024
103,Namibia,Sub-Saharan Africa,0.607509778357236,0.5916223821819367,0.07512825651302604,0.5434782608695652,0.0056266804550155125,0.0017365754812563325,0.010987667009249745,2024
91,Nepal,South Asia,0.6501043024771838,0.4510067261748806,0.06137675350701402,0.6521739130434783,0.07820785935884178,0.0529209726443769,0.02053545734840699,2024
6,Netherlands,Western Europe,0.931851368970013,0.8879650870922644,0.090625250501002,0.8043478260869565,0.08685211995863497,0.06252786220871329,0.06655395683453239,2024
11,New Zealand,North America And Anz,0.8940156453715775,0.8457739901237432,0.09464729458917835,0.7826086956521738,0.08930403309203723,0.05714893617021277,0.8581706063720452,2024
43,Nicaragua,Latin America And Caribbean,0.7968448500651889,0.05126333284665401,0.07830060120240481,0.7173913043478259,0.09503722854188211,0.03364336372847012,0.04485611510791367,2024
106,Niger,Sub-Saharan Africa,0.5716036505867014,0.2676289583529172,0.04198797595190381,0.5434782608695652,0.007360910031023786,0.036647416413373865,0.026233299075025692,2024
100,Nigeria,Sub-Saharan Africa,0.6139113428943936,0.48670365429501167,0.06666432865731463,0.5217391304347825,0.06777456049638056,0.05091388044579535,0.03391572456320658,2024
83,North Macedonia,Central And Eastern Europe,0.6775749674054758,0.06892479204459316,0.07912925851703406,0.7173913043478259,0.006944157187176836,0.04898378926038501,0.0026145940390544706,2024
7,Norway,Western Europe,0.9295436766623205,0.9119317102244658,0.09400300601202403,0.8043478260869565,0.1000641158221303,0.05665856129685917,0.08648098663926003,2024
105,Pakistan,South Asia,0.5846936114732724,0.4992109794854666,0.0037214428857715426,0.5652173913043479,0.06491623578076526,0.036509625126646406,0.013217882836587874,2024
39,Panama,Latin America And Caribbean,0.8065319426336375,0.7950226705894353,0.008628256513026051,0.7608695652173914,0.08623474663908998,0.015849037487335363,0.00759917780061665,2024
57,Paraguay,Latin America And Caribbean,0.756766623207301,0.6531959830955605,0.0872755511022044,0.7173913043478259,0.09433815925542917,0.03321884498480243,0.011669064748201438,2024
67,Peru,Latin America And Caribbean,0.7390873533246414,0.6403296485708628,0.07314028056112223,0.7826086956521738,0.07364839710444675,0.019761904761904762,0.005134635149023639,2024
53,Philippines,Southeast Asia,0.7660365058670142,0.5755479642470704,0.007103206412825651,0.6304347826086956,0.09897414684591521,0.02494630192502533,0.024308324768756426,2024
35,Poland,Central And Eastern Europe,0.8173924380704042,0.8118351077128005,0.008785571142284569,0.7608695652173914,0.07187487073422959,0.020357649442755827,0.031327852004111,2024
55,Portugal,Western Europe,0.763689700130378,0.8070959844955969,0.08477855711422845,0.8043478260869565,0.09063702171664943,0.0011793313069908815,0.00631551901336074,2024
32,Romania,Central And Eastern Europe,0.8238722294654498,0.793767637958587,0.07659619238476953,0.7391304347826086,0.0008583247156153051,0.010290780141843972,0.00112846865364851,2024
71,Russia,Commonwealth Of Independent States,0.731838331160365,0.7672139475626366,0.08375350701402805,0.6956521739130435,0.06605480868665978,0.03483687943262412,0.021538540596094554,2024
